seller_id,seller_zip_code_prefix,seller_city,seller_state
SLR02804,95840,Bamora,Madhya Pradesh
SLR02805,18681,Bandarulanka,Andhra Pradesh
SLR02806,29166,Chhawla,Delhi
SLR02807,96816,Sultan Pur Majra,Delhi
SLR02808,4461,Akkarampalle,Andhra Pradesh
SLR02809,14940,Tarsali,Gujarat
SLR02810,2265,Akkarampalle,Andhra Pradesh
SLR02811,3431,Akkarampalle,Andhra Pradesh
SLR02812,6080,Nagari,Andhra Pradesh
SLR02813,6286,Nagari,Andhra Pradesh
SLR02814,80240,Anakapalle,Andhra Pradesh
SLR02815,82300,Anakapalle,Andhra Pradesh
SLR02816,5849,Akkarampalle,Andhra Pradesh
SLR02817,23092,Badepalle,Andhra Pradesh
SLR02818,15802,Duru-Verinag,Jammu & Kashmir
SLR02819,3702,Akkarampalle,Andhra Pradesh
SLR02820,8577,Vijayawada,Andhra Pradesh
SLR02821,86690,Urmar Tanda,Punjab
SLR02822,88220,Kampli,Karnataka
SLR02823,88352,Zahirabad,Andhra Pradesh
SLR02824,4208,Akkarampalle,Andhra Pradesh
SLR02825,28950,Bhanvad,Gujarat
SLR02826,89208,Pithora,Chhattisgarh
SLR02827,3319,Akkarampalle,Andhra Pradesh
SLR02828,5624,Akkarampalle,Andhra Pradesh
SLR02829,87045,Siddipet,Andhra Pradesh
SLR02830,59020,Naya Baradwar,Chhattisgarh
SLR02831,6192,Nagari,Andhra Pradesh
SLR02832,87043,Siddipet,Andhra Pradesh
SLR02833,2350,Akkarampalle,Andhra Pradesh
SLR02834,19029,Ranibennur,Karnataka
SLR02835,17209,Tawang,Arunachal Pradesh
SLR02836,85880,Indragarh,Rajasthan
SLR02837,18030,Bade Bacheli,Chhattisgarh
SLR02838,37540,Aland,Karnataka
SLR02839,95012,Bapatla,Andhra Pradesh
SLR02840,2040,Akkarampalle,Andhra Pradesh
SLR02841,80620,Anakapalle,Andhra Pradesh
SLR02842,70719,Eddumailaram,Andhra Pradesh
SLR02843,20766,Badepalle,Andhra Pradesh
SLR02844,3168,Akkarampalle,Andhra Pradesh
SLR02845,3476,Akkarampalle,Andhra Pradesh
SLR02846,12940,Patancheru,Andhra Pradesh
SLR02847,93800,Bellary,Karnataka
SLR02848,83020,Chunchupalle,Andhra Pradesh
SLR02849,83833,Rohtak,Haryana
SLR02850,74333,Bheemunipatnam,Andhra Pradesh
SLR02851,13324,Farooqnagar,Andhra Pradesh
SLR02852,3138,Akkarampalle,Andhra Pradesh
SLR02853,1201,Akkarampalle,Andhra Pradesh
SLR02854,30882,Anantapur,Andhra Pradesh
SLR02855,5468,Akkarampalle,Andhra Pradesh
SLR02856,9961,Ongole,Andhra Pradesh
SLR02857,1026,Akkarampalle,Andhra Pradesh
SLR02858,4243,Akkarampalle,Andhra Pradesh
SLR02859,92120,Vepagunta,Andhra Pradesh
SLR02860,87702,Ode,Gujarat
SLR02861,38400,Gajularega,Andhra Pradesh
SLR02862,4193,Akkarampalle,Andhra Pradesh
SLR02863,14055,Chirala,Andhra Pradesh
SLR02864,6506,Khajoori Khas,Delhi
SLR02865,71931,Eddumailaram,Andhra Pradesh
SLR02866,31365,Anantapur,Andhra Pradesh
SLR02867,18052,Bade Bacheli,Chhattisgarh
SLR02868,94810,Kapadvanj,Gujarat
SLR02869,20091,Badepalle,Andhra Pradesh
SLR02870,8596,Vijayawada,Andhra Pradesh
SLR02871,4131,Akkarampalle,Andhra Pradesh
SLR02872,80410,Anakapalle,Andhra Pradesh
SLR02873,1212,Akkarampalle,Andhra Pradesh
SLR02874,18270,Bawani Khera,Haryana
SLR02875,11900,Sukhrali,Haryana
SLR02876,13474,Rayachoti,Andhra Pradesh
SLR02877,4733,Akkarampalle,Andhra Pradesh
SLR02878,3165,Akkarampalle,Andhra Pradesh
SLR02879,18950,Mandvi,Gujarat
SLR02880,3679,Akkarampalle,Andhra Pradesh
SLR02881,86010,Kapas Hera,Delhi
SLR02882,1208,Akkarampalle,Andhra Pradesh
SLR02883,36325,Ghughuli,Uttar Pradesh
SLR02884,75901,Motera,Gujarat
SLR02885,71936,Eddumailaram,Andhra Pradesh
SLR02886,25900,Anklav,Gujarat
SLR02887,75124,Gaurella,Chhattisgarh
SLR02888,3565,Akkarampalle,Andhra Pradesh
SLR02889,4696,Akkarampalle,Andhra Pradesh
SLR02890,1309,Akkarampalle,Andhra Pradesh
SLR02891,6764,,
SLR02892,3908,Akkarampalle,Andhra Pradesh
SLR02893,70856,Eddumailaram,Andhra Pradesh
SLR02894,3641,Akkarampalle,Andhra Pradesh
SLR02895,31980,Anantapur,Andhra Pradesh
SLR02896,1310,Akkarampalle,Andhra Pradesh
SLR02897,3445,Akkarampalle,Andhra Pradesh
SLR02898,13478,Rayachoti,Andhra Pradesh
SLR02899,5417,Akkarampalle,Andhra Pradesh
SLR02900,9951,Ongole,Andhra Pradesh
SLR02901,84172,Unjha,Gujarat
SLR02902,90520,Eluru,Andhra Pradesh
SLR02903,2281,Akkarampalle,Andhra Pradesh
SLR02904,3279,Akkarampalle,Andhra Pradesh
SLR02905,16306,Vitthal Udyognagar INA,Gujarat
SLR02906,5104,Akkarampalle,Andhra Pradesh
SLR02907,87114,Kalan Wali,Haryana
SLR02908,6760,Akkarampalle,Andhra Pradesh
SLR02909,12327,Libas Pur,Delhi
SLR02910,12230,Bobbili,Andhra Pradesh
SLR02911,88308,Sadasivpet,Andhra Pradesh
SLR02912,8072,Akkarampalle,Andhra Pradesh
SLR02913,18590,Narasimhanaickenpalayam,Tamil Nadu
SLR02914,9080,Bheemavaram,Andhra Pradesh
SLR02915,2336,Akkarampalle,Andhra Pradesh
SLR02916,21825,Badepalle,Andhra Pradesh
SLR02917,86026,Kapas Hera,Delhi
SLR02918,14096,Chirala,Andhra Pradesh
SLR02919,88380,Jaygaon,West Bengal
SLR02920,8070,Akkarampalle,Andhra Pradesh
SLR02921,28035,Badepalle,Andhra Pradesh
SLR02922,9171,Bheemavaram,Andhra Pradesh
SLR02923,17510,Jamul,Chhattisgarh
SLR02924,20551,Badepalle,Andhra Pradesh
SLR02925,15013,Kallur,Andhra Pradesh
SLR02926,4607,Akkarampalle,Andhra Pradesh
SLR02927,7097,Bestavaripeta,Andhra Pradesh
SLR02928,7791,Chanasma,Gujarat
SLR02929,18111,Palakurthi,Andhra Pradesh
SLR02930,95180,Gharghoda,Chhattisgarh
SLR02931,6716,Naspur,Andhra Pradesh
SLR02932,13901,Hassanpur,Haryana
SLR02933,37443,Ratannagar,Rajasthan
SLR02934,29056,Mahasamund,Chhattisgarh
SLR02935,75650,Chitrakoot,Madhya Pradesh
SLR02936,6766,Nizamabad,Andhra Pradesh
SLR02937,8541,Jaffrabad,Delhi
SLR02938,9010,Bheemavaram,Andhra Pradesh
SLR02939,9780,Adoni,Andhra Pradesh
SLR02940,5051,Akkarampalle,Andhra Pradesh
SLR02941,2522,Akkarampalle,Andhra Pradesh
SLR02942,5879,Akkarampalle,Andhra Pradesh
SLR02943,86702,Renigunta,Andhra Pradesh
SLR02944,13320,Farooqnagar,Andhra Pradesh
SLR02945,28615,Arang,Chhattisgarh
SLR02946,18136,Bodhan,Andhra Pradesh
SLR02947,4007,,
SLR02948,74150,Bheemunipatnam,Andhra Pradesh
SLR02949,8215,Akkarampalle,Andhra Pradesh
SLR02950,15131,Chilla Saroda Bangar,Delhi
SLR02951,88960,Igatpuri,Maharashtra
SLR02952,80620,Anakapalle,Andhra Pradesh
SLR02953,29100,Papampeta,Andhra Pradesh
SLR02954,8275,Akkarampalle,Andhra Pradesh
SLR02955,24900,Dharampur,Gujarat
SLR02956,22240,Badepalle,Andhra Pradesh
SLR02957,24310,Jaggayyapet,Andhra Pradesh
SLR02958,14402,Adilabad,Andhra Pradesh
SLR02959,19063,Ranibennur,Karnataka
SLR02960,1026,Akkarampalle,Andhra Pradesh
SLR02961,36407,Roshan Pura alias Dichaon Khurd,Delhi
SLR02962,85812,Dommara Nandyal,Andhra Pradesh
SLR02963,87015,Siddipet,Andhra Pradesh
SLR02964,86010,Kapas Hera,Delhi
SLR02965,85816,Dommara Nandyal,Andhra Pradesh
SLR02966,76330,Mulagumudu,Tamil Nadu
SLR02967,13250,Panipat Taraf Rajputan,Haryana
SLR02968,4795,Akkarampalle,Andhra Pradesh
SLR02969,81530,Anakapalle,Andhra Pradesh
SLR02970,2337,Akkarampalle,Andhra Pradesh
SLR02971,16200,Pitapuram,Andhra Pradesh
SLR02972,81630,Anakapalle,Andhra Pradesh
SLR02973,89228,Pithora,Chhattisgarh
SLR02974,1026,Akkarampalle,Andhra Pradesh
SLR02975,13905,Hassanpur,Haryana
SLR02976,13211,Gaddi annaram,Andhra Pradesh
SLR02977,14940,Tarsali,Gujarat
SLR02978,9560,Vinukonda,Andhra Pradesh
SLR02979,30840,Anantapur,Andhra Pradesh
SLR02980,2320,Akkarampalle,Andhra Pradesh
SLR02981,35044,Paddhari,Gujarat
SLR02982,15170,Betul,Madhya Pradesh
SLR02983,33936,Vastral,Gujarat
SLR02984,5522,Akkarampalle,Andhra Pradesh
SLR02985,9321,Chhuikhadan,Chhattisgarh
SLR02986,13845,,
SLR02987,71551,Eddumailaram,Andhra Pradesh
SLR02988,2969,Akkarampalle,Andhra Pradesh
SLR02989,22793,,
SLR02990,31842,Anantapur,Andhra Pradesh
SLR02991,4705,Akkarampalle,Andhra Pradesh
SLR02992,31910,Anantapur,Andhra Pradesh
SLR02993,20710,Badepalle,Andhra Pradesh
SLR02994,89041,Mandamarri,Andhra Pradesh
SLR02995,37550,Boriavi,Gujarat
SLR02996,8820,Akkayapalle,Andhra Pradesh
SLR02997,14940,Tarsali,Gujarat
SLR02998,9895,Adoni,Andhra Pradesh
SLR02999,3211,Akkarampalle,Andhra Pradesh
SLR03000,4360,Akkarampalle,Andhra Pradesh
SLR03001,3064,Akkarampalle,Andhra Pradesh
SLR03002,17512,Jamul,Chhattisgarh
SLR03003,6453,Madanapalle,Andhra Pradesh
SLR03004,88316,Sadasivpet,Andhra Pradesh
SLR03005,13920,Jalalpore,Gujarat
SLR03006,35180,Amalapuram,Andhra Pradesh
SLR03007,8810,Akkayapalle,Andhra Pradesh
SLR03008,3937,Akkarampalle,Andhra Pradesh
SLR03009,3340,Akkarampalle,Andhra Pradesh
SLR03010,3437,Akkarampalle,Andhra Pradesh
SLR03011,29480,Mandaikadu,Tamil Nadu
SLR03012,89255,Amadalavalasa,Andhra Pradesh
SLR03013,36010,Itanagar,Arunachal Pradesh
SLR03014,3679,Akkarampalle,Andhra Pradesh
SLR03015,14610,Ganguvarpatti,Tamil Nadu
SLR03016,12306,,
SLR03017,63540,Pethampalayam,Tamil Nadu
SLR03018,8615,Kanuru,Andhra Pradesh
SLR03019,12512,Khonsa,Arunachal Pradesh
SLR03020,4281,Akkarampalle,Andhra Pradesh
SLR03021,13710,Jhajjar,Haryana
SLR03022,13601,Yemmiganur,Andhra Pradesh
SLR03023,13720,Aarambhada,Gujarat
SLR03024,38022,Damnagar,Gujarat
SLR03025,20521,Badepalle,Andhra Pradesh
SLR03026,84500,Rajahmundry,Andhra Pradesh
SLR03027,14085,,
SLR03028,86600,Vizianagaram,Andhra Pradesh
SLR03029,37708,Kurnool,Andhra Pradesh
SLR03030,52011,Moragudi,Andhra Pradesh
SLR03031,88063,Bhadrachalam,Andhra Pradesh
SLR03032,13253,Panipat Taraf Rajputan,Haryana
SLR03033,90630,Eluru,Andhra Pradesh
SLR03034,4041,Akkarampalle,Andhra Pradesh
SLR03035,89136,Gurgaon,Haryana
SLR03036,19020,Ranibennur,Karnataka
SLR03037,31160,Anantapur,Andhra Pradesh
SLR03038,26510,Pampore,Jammu & Kashmir
SLR03039,20020,Badepalle,Andhra Pradesh
SLR03040,39400,Asifabad,Andhra Pradesh
SLR03041,93032,Sidhpur,Gujarat
SLR03042,12327,Libas Pur,Delhi
SLR03043,9981,Ongole,Andhra Pradesh
SLR03044,89812,Ahmedabad,Gujarat
SLR03045,13600,Akkarampalle,Andhra Pradesh
SLR03046,71065,Eddumailaram,Andhra Pradesh
SLR03047,41342,Pedana,Andhra Pradesh
SLR03048,22793,Badepalle,Andhra Pradesh
SLR03049,87045,Siddipet,Andhra Pradesh
SLR03050,3121,Akkarampalle,Andhra Pradesh
SLR03051,73813,Bilha,Chhattisgarh
SLR03052,25561,Teegalapahad,Andhra Pradesh
SLR03053,74930,Bhainsa,Andhra Pradesh
SLR03054,3029,Akkarampalle,Andhra Pradesh
SLR03055,3572,Akkarampalle,Andhra Pradesh
SLR03056,37590,Hindoria,Madhya Pradesh
SLR03057,89036,Mandamarri,Andhra Pradesh
SLR03058,24020,Jaggayyapet,Andhra Pradesh
SLR03059,4771,Akkarampalle,Andhra Pradesh
SLR03060,14025,Chirala,Andhra Pradesh
SLR03061,38405,Gajularega,Andhra Pradesh
SLR03062,2122,Akkarampalle,Andhra Pradesh
SLR03063,13273,Nagarkurnool,Andhra Pradesh
SLR03064,31310,Anantapur,Andhra Pradesh
SLR03065,86360,Amarpatan,Madhya Pradesh
SLR03066,82900,Anakapalle,Andhra Pradesh
SLR03067,5734,Akkarampalle,Andhra Pradesh
SLR03068,20770,Badepalle,Andhra Pradesh
SLR03069,15054,Kallur,Andhra Pradesh
SLR03070,14940,Tarsali,Gujarat
SLR03071,2968,Akkarampalle,Andhra Pradesh
SLR03072,89082,Nilokheri,Haryana
SLR03073,86020,Kapas Hera,Delhi
SLR03074,82200,Anakapalle,Andhra Pradesh
SLR03075,74835,Bheemunipatnam,Andhra Pradesh
SLR03076,13186,Narsipatnam,Andhra Pradesh
SLR03077,9550,Vinukonda,Andhra Pradesh
SLR03078,55602,Ukwa,Madhya Pradesh
SLR03079,13212,Gaddi annaram,Andhra Pradesh
SLR03080,31565,Anantapur,Andhra Pradesh
SLR03081,14808,Singapur,Andhra Pradesh
SLR03082,85950,Mahad,Maharashtra
SLR03083,25755,Ponnur,Andhra Pradesh
SLR03084,6852,Khambhalia,Gujarat
SLR03085,36401,Roshan Pura alias Dichaon Khurd,Delhi
SLR03086,13613,Yellandu,Andhra Pradesh
SLR03087,35530,Gokak Falls,Karnataka
SLR03088,1238,Akkarampalle,Andhra Pradesh
SLR03089,5713,Akkarampalle,Andhra Pradesh
SLR03090,5314,Akkarampalle,Andhra Pradesh
SLR03091,87111,Kalan Wali,Haryana
SLR03092,88137,Bopal,Gujarat
SLR03093,4650,Akkarampalle,Andhra Pradesh
SLR03094,96080,Ekambara kuppam,Andhra Pradesh
SLR03095,12051,Khongapani,Chhattisgarh
