product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_name
PRD04174,Baby,54,1116,1,11683,47,30,49,Portable Feeding Bottle
PRD04175,Stationery,57,158,1,3474,31,28,30,Smart Stationery Pack
PRD04176,Auto,27,299,4,300,51,15,15,Sturdy Tyre Inflator
PRD04177,Health_Beauty,55,624,1,2000,30,12,16,Smart Face Wash
PRD04178,Fashion_Bags_Accessories,40,417,4,150,16,9,11,Wireless Fashion Bags Accessories
PRD04179,Housewares,55,801,3,483,30,14,25,Elegant Kitchen Organizer
PRD04180,Watches_Gifts,41,1680,1,500,20,14,18,Wireless Desk Clock
PRD04181,Signaling_And_Security,51,769,6,2725,33,22,16,Premium Signaling And Security Piece
PRD04182,Bed_Bath_Table,60,600,1,1200,20,12,20,Ergonomic Bath Towel
PRD04183,Cool_Stuff,53,419,3,9650,86,8,40,Ultra Smart Keychain
PRD04184,Computers_Accessories,47,1751,2,1673,24,13,21,Modern Wireless Mouse
PRD04185,Baby,54,493,2,4033,27,27,27,Advanced Swaddle Wrap
PRD04186,Fashion_Male_Clothing,36,622,2,900,45,10,35,Fresh Fashion Male Clothing
PRD04187,Auto,57,833,2,100,16,3,11,Elegant Bike Helmet
PRD04188,Housewares,56,411,1,900,50,7,50,Fresh Cutlery Set
PRD04189,Telephony,40,623,2,233,18,8,13,Soft Telephony Kit
PRD04190,Watches_Gifts,27,178,1,314,18,11,14,Compact Digital Watch
PRD04191,Stationery,58,371,7,1900,28,55,37,Soft Stationery Piece
PRD04192,Stationery,51,795,2,450,28,28,22,Soft Stationery Kit
PRD04193,Sports_Leisure,46,183,1,800,25,16,16,Modern Tennis Racket
PRD04194,Agro_Industry_And_Commerce,60,638,6,12800,67,57,30,Compact Agro Industry And Commerce
PRD04195,Furniture_Decor,63,744,9,1600,30,21,28,Eco Wall Decor Light
PRD04196,Toys,53,495,2,1874,38,38,26,Elegant Doll Set
PRD04197,Auto,51,658,2,150,16,16,16,Heavy-Duty Dashboard Cleaner
PRD04198,Sports_Leisure,47,861,1,1014,25,22,22,Elegant Hiking Backpack
PRD04199,Sports_Leisure,60,902,2,6150,20,20,20,Modern Hiking Backpack
PRD04200,Watches_Gifts,58,785,6,250,16,2,11,Fresh Digital Watch
PRD04201,Fashion_Bags_Accessories,42,261,1,100,21,9,14,Essential Fashion Bags Accessories
PRD04202,Construction_Tools_Construction,22,101,1,7700,50,20,50,Ultra Construction Tools Construction Kit
PRD04203,Luggage_Accessories,58,367,5,1200,45,15,35,Lightweight Luggage Tag Set
PRD04204,Bed_Bath_Table,60,298,1,4300,34,12,43,Premium Bedsheet Set
PRD04205,Housewares,58,696,2,900,21,12,21,Ergonomic Dinner Plate Set
PRD04206,Watches_Gifts,54,553,1,288,16,9,13,Wireless Desk Clock
PRD04207,Sports_Leisure,53,826,6,367,19,14,17,Smart Yoga Mat
PRD04208,Housewares,32,817,2,600,16,16,16,Pro Cutlery Set
PRD04209,Cool_Stuff,49,425,1,200,30,5,30,Soft Flip Clock
PRD04210,Health_Beauty,58,1402,2,1600,16,10,14,Essential Face Wash
PRD04211,Fixed_Telephony,54,436,3,200,19,5,11,Fresh Fixed Telephony Accessory
PRD04212,Garden_Tools,35,172,3,1700,67,2,31,Soft Garden Hose
PRD04213,Auto,42,395,2,11100,60,60,18,Heavy-Duty Tyre Inflator
PRD04214,Musical_Instruments,63,950,9,8350,105,12,45,Heavy-Duty Digital Keyboard
PRD04215,Watches_Gifts,47,738,2,200,16,11,11,Deluxe Analog Watch
PRD04216,Computers_Accessories,54,1990,1,1250,50,22,30,Elegant Keyboard
PRD04217,Market_Place,23,235,2,1100,30,5,45,Sturdy Market Place Pack
PRD04218,Toys,45,386,1,400,16,12,15,Soft Building Blocks
PRD04219,Bed_Bath_Table,53,111,1,1850,35,15,25,Pro Table Runner
PRD04220,Telephony,60,749,3,200,22,8,15,Portable Telephony Kit
PRD04221,Construction_Tools_Safety,53,246,1,600,25,31,25,Soft Work Gloves
PRD04222,Baby,53,710,9,8800,33,30,44,Deluxe Cotton Bib Set
PRD04223,Fashion_Bags_Accessories,48,638,1,200,16,5,20,Compact Fashion Bags Accessories Piece
PRD04224,Sports_Leisure,55,265,3,200,16,10,11,Classic Skipping Rope
PRD04225,Garden_Tools,33,467,1,3700,40,34,33,Portable Plant Pot
PRD04226,Computers_Accessories,36,1437,1,92,18,17,12,Lightweight USB Hub
PRD04227,Bed_Bath_Table,58,124,1,3100,60,16,16,Portable Bedsheet Set
PRD04228,Furniture_Decor,52,1878,3,2350,104,4,68,Heavy-Duty Wall Decor Light
PRD04229,Housewares,29,814,3,425,31,14,14,Deluxe Cutlery Set
PRD04230,Bed_Bath_Table,52,455,1,350,16,10,16,Portable Bedsheet Set
PRD04231,Furniture_Decor,38,245,5,1850,21,57,15,Ultra Floor Lamp
PRD04232,Electronics,59,510,2,150,30,20,20,Modern Bluetooth Speaker
PRD04233,Health_Beauty,52,94,1,200,20,4,11,Sturdy Body Lotion
PRD04234,Auto,58,885,3,1400,19,26,16,Portable Bike Helmet
PRD04235,Auto,58,226,1,350,27,8,14,Compact Tyre Inflator
PRD04236,Sports_Leisure,25,823,1,476,17,14,14,Essential Tennis Racket
PRD04237,Perfumery,34,523,1,500,20,20,20,Wireless Fragrance Spray
PRD04238,Pet_Shop,60,776,3,800,50,5,50,Sturdy Pet Food Bowl
PRD04239,Toys,48,236,1,600,45,15,35,Heavy-Duty Race Car Set
PRD04240,Furniture_Decor,47,660,1,900,21,20,18,Advanced Side Table
PRD04241,Furniture_Decor,56,296,3,900,100,7,12,Eco Bookshelf
PRD04242,Sports_Leisure,41,1188,1,2950,36,38,36,Essential Cricket Kit
PRD04243,Sports_Leisure,59,3445,1,400,18,18,18,Soft Cricket Kit
PRD04244,Health_Beauty,56,574,1,400,25,5,16,Wireless Body Lotion
PRD04245,Bed_Bath_Table,47,258,1,613,37,20,38,Eco Bedsheet Set
PRD04246,Toys,48,236,1,450,45,15,35,Elegant Building Blocks
PRD04247,Office_Furniture,26,1177,1,11880,50,60,27,Pro Filing Cabinet
PRD04248,Telephony,59,725,2,167,18,4,11,Essential Telephony Piece
PRD04249,Furniture_Decor,54,785,6,1300,60,12,12,Eco Floor Lamp
PRD04250,Baby,23,591,2,400,24,16,25,Sturdy Baby Pillow
PRD04251,Cool_Stuff,43,855,4,10700,104,23,27,Ergonomic Flip Clock
PRD04252,Pet_Shop,58,809,5,1500,60,16,26,Classic Harness
PRD04253,Sports_Leisure,31,798,2,200,16,6,20,Wireless Tennis Racket
PRD04254,Sports_Leisure,40,604,1,129,22,4,20,Essential Hiking Backpack
PRD04255,Small_Appliances,55,1226,1,500,29,10,16,Eco Sandwich Maker
PRD04256,Housewares,45,1734,4,3900,52,5,32,Ergonomic Kitchen Organizer
PRD04257,Bed_Bath_Table,58,362,1,200,26,6,19,Ultra Comforter
PRD04258,Housewares,50,476,1,500,24,8,15,Advanced Cutlery Set
PRD04259,Pet_Shop,63,1451,2,1250,35,20,45,Portable Pet Shampoo
PRD04260,Telephony,57,166,2,150,20,5,12,Fresh Telephony Bundle
PRD04261,Sports_Leisure,54,728,4,1150,46,10,15,Advanced Tennis Racket
PRD04262,Bed_Bath_Table,47,537,1,6300,58,20,46,Compact Bath Towel
PRD04263,Consoles_Games,56,586,2,300,25,11,18,Pro Consoles Games Edition
PRD04264,Health_Beauty,48,923,1,2175,19,28,24,Compact Body Lotion
PRD04265,Watches_Gifts,33,676,3,500,23,15,19,Portable Digital Watch
PRD04266,Costruction_Tools_Tools,55,856,1,250,16,12,14,Elegant Costruction Tools Tools
PRD04267,Sports_Leisure,42,1391,1,240,17,11,14,Ultra Skipping Rope
PRD04268,Bed_Bath_Table,48,729,1,2400,20,30,30,Lightweight Table Runner
PRD04269,Home_Construction,30,1272,1,1175,30,15,18,Smart Home Construction Bundle
PRD04270,Small_Appliances,58,823,1,450,30,20,16,Advanced Sandwich Maker
PRD04271,Sports_Leisure,40,228,2,3650,60,15,15,Pro Skipping Rope
PRD04272,Baby,41,347,1,700,30,16,16,Ultra Swaddle Wrap
PRD04273,Construction_Tools_Construction,63,187,1,5400,40,26,25,Eco Construction Tools Construction
PRD04274,Furniture_Decor,63,190,2,2100,50,7,50,Eco Floor Lamp
PRD04275,Toys,35,400,3,750,34,23,30,Modern Race Car Set
PRD04276,Computers_Accessories,58,1745,2,6550,30,30,20,Ergonomic Keyboard
PRD04277,Home_Appliances,47,238,1,425,44,14,34,Wireless Steam Iron
PRD04278,Fashion_Shoes,46,647,2,1200,20,9,21,Pro Casual Sneakers
PRD04279,Furniture_Decor,53,502,1,650,25,25,25,Compact Floor Lamp
PRD04280,Auto,59,983,5,600,20,20,20,Premium Dashboard Cleaner
PRD04281,Housewares,60,830,1,3700,40,20,20,Fresh Dinner Plate Set
PRD04282,Housewares,27,868,3,500,17,9,17,Pro Cutlery Set
PRD04283,Housewares,56,1245,5,350,22,8,19,Wireless Kitchen Organizer
PRD04284,Garden_Tools,50,458,2,800,24,13,18,Smart Pruning Shears
PRD04285,Sports_Leisure,59,254,1,1650,40,45,25,Wireless Cricket Kit
PRD04286,Electronics,53,1011,3,5200,20,15,13,Compact Bluetooth Speaker
PRD04287,Perfumery,40,587,1,450,20,14,13,Pro Eau De Toilette
PRD04288,Furniture_Decor,63,233,11,3000,41,17,32,Wireless Wall Decor Light
PRD04289,Furniture_Decor,34,677,1,1200,17,32,17,Ergonomic Storage Cabinet
PRD04290,Construction_Tools_Construction,59,1748,4,2200,60,30,15,Premium Construction Tools Construction
PRD04291,Housewares,53,2014,5,117,21,9,11,Elegant Glass Storage Jar
PRD04292,Furniture_Decor,51,358,1,2900,35,7,35,Advanced Storage Cabinet
PRD04293,Bed_Bath_Table,47,641,3,2150,50,10,40,Deluxe Pillow Cover Set
PRD04294,Computers_Accessories,51,156,1,100,16,6,14,Essential Wireless Mouse
PRD04295,Health_Beauty,28,936,1,300,16,17,11,Ultra Body Lotion
PRD04296,Auto,56,960,3,1400,30,30,30,Fresh Seat Cover Set
PRD04297,Toys,42,571,4,4735,39,43,36,Sturdy Action Figure
PRD04298,Health_Beauty,60,919,1,150,22,3,15,Compact Vitamin Supplement
PRD04299,Bed_Bath_Table,55,610,3,17450,50,50,65,Eco Bedsheet Set
PRD04300,Health_Beauty,37,819,1,1078,20,17,19,Lightweight Vitamin Supplement
PRD04301,Books_Technical,55,792,1,2000,30,3,21,Sturdy Books Technical Item
PRD04302,Furniture_Decor,54,284,2,14500,35,30,35,Smart Wall Decor Light
PRD04303,Health_Beauty,38,493,1,5550,50,11,60,Sturdy Hair Serum
PRD04304,Telephony,50,286,7,200,16,3,11,Lightweight Telephony Accessory
PRD04305,Sports_Leisure,50,437,1,2200,60,18,18,Modern Skipping Rope
PRD04306,Bed_Bath_Table,52,572,1,6700,30,20,20,Eco Bath Towel
PRD04307,Furniture_Decor,47,450,4,800,20,15,20,Fresh Bookshelf
PRD04308,Bed_Bath_Table,51,453,1,21000,40,20,36,Wireless Bedsheet Set
PRD04309,Telephony,59,734,3,350,17,4,12,Smart Telephony Unit
PRD04310,Health_Beauty,56,739,4,1600,18,34,27,Ultra Face Cream
PRD04311,Auto,58,904,1,2750,35,20,20,Modern Dashboard Cleaner
PRD04312,Telephony,21,1213,2,300,17,9,12,Smart Telephony Item
PRD04313,Sports_Leisure,45,1541,1,700,33,20,20,Pro Hiking Backpack
PRD04314,Construction_Tools_Construction,59,492,2,6350,28,32,24,Ultra Construction Tools Construction
PRD04315,Sports_Leisure,52,926,1,250,20,20,20,Lightweight Skipping Rope
PRD04316,Baby,50,1206,3,1350,42,25,15,Smart Cotton Bib Set
PRD04317,Toys,59,377,5,350,28,20,24,Lightweight Race Car Set
PRD04318,Telephony,32,1130,5,100,20,20,25,Heavy-Duty Telephony Pack
PRD04319,Furniture_Decor,59,693,1,700,39,5,20,Smart Storage Cabinet
PRD04320,Auto,49,410,1,400,16,2,11,Ergonomic Dashboard Cleaner
PRD04321,Luggage_Accessories,58,529,10,3350,29,28,24,Essential Neck Pillow
PRD04322,Cool_Stuff,29,338,2,350,18,16,16,Essential LED String Light
PRD04323,Housewares,55,1208,1,3300,40,30,30,Smart Dinner Plate Set
PRD04324,Electronics,60,487,1,833,30,21,21,Smart Over-Ear Headphones
PRD04325,Furniture_Bedroom,56,240,1,14000,60,5,90,Compact Furniture Bedroom
PRD04326,Home_Construction,60,935,1,9050,56,26,28,Essential Home Construction Edition
PRD04327,Sports_Leisure,47,527,1,400,16,17,11,Smart Cricket Kit
PRD04328,Garden_Tools,57,305,4,850,16,7,30,Pro Plant Pot
PRD04329,Cool_Stuff,57,1407,4,188,16,9,14,Portable Flip Clock
PRD04330,Furniture_Decor,58,635,1,7350,30,35,30,Elegant Side Table
PRD04331,Sports_Leisure,43,248,2,850,60,15,15,Eco Hiking Backpack
PRD04332,Electronics,44,376,1,200,25,7,16,Wireless Bluetooth Speaker
PRD04333,Luggage_Accessories,38,789,3,600,50,5,40,Wireless Trolley Bag
PRD04334,Dvds_Blu_Ray,37,1657,3,800,35,4,25,Ultra Dvds Blu Ray Set
PRD04335,Baby,52,786,2,3800,44,23,43,Compact Feeding Bottle
PRD04336,Furniture_Decor,62,472,1,500,46,10,60,Compact Storage Cabinet
PRD04337,Sports_Leisure,25,209,1,900,51,17,20,Smart Hiking Backpack
PRD04338,Furniture_Decor,63,706,3,2750,35,10,35,Essential Side Table
PRD04339,Toys,56,551,1,1200,30,14,22,Heavy-Duty Building Blocks
PRD04340,Pet_Shop,35,1008,2,665,9,9,8,Premium Harness
PRD04341,Telephony,60,776,6,300,17,4,12,Wireless Telephony Pack
PRD04342,Perfumery,47,125,1,543,21,23,21,Wireless Eau De Toilette
PRD04343,Garden_Tools,58,218,1,2700,80,12,60,Lightweight Plant Pot
PRD04344,Sports_Leisure,35,421,2,150,45,10,11,Classic Tennis Racket
PRD04345,Stationery,52,1235,2,800,20,50,40,Smart Stationery Kit
PRD04346,Bed_Bath_Table,60,124,2,900,95,8,50,Modern Bath Towel
PRD04347,Health_Beauty,28,792,1,440,20,11,17,Ultra Face Cream
PRD04348,Furniture_Living_Room,57,1054,2,925,22,10,17,Fresh Furniture Living Room
PRD04349,Health_Beauty,48,474,4,425,20,11,14,Fresh Face Wash
PRD04350,Home_Appliances,60,637,1,250,27,13,17,Portable Vacuum Cleaner
PRD04351,Luggage_Accessories,45,905,6,425,40,7,34,Ergonomic Travel Duffel
PRD04352,Fashion_Bags_Accessories,22,328,3,100,16,13,11,Sturdy Fashion Bags Accessories
PRD04353,Garden_Tools,62,2167,3,700,16,17,16,Advanced Watering Can
PRD04354,Auto,39,871,4,850,28,16,21,Sturdy Dashboard Cleaner
PRD04355,Bed_Bath_Table,64,702,1,2700,42,16,36,Fresh Comforter
PRD04356,Furniture_Decor,60,473,1,900,30,4,20,Soft Storage Cabinet
PRD04357,Telephony,46,1267,4,350,20,15,20,Classic Telephony Pack
PRD04358,Auto,59,449,3,150,24,2,17,Essential Tyre Inflator
PRD04359,Party_Supplies,55,336,1,4550,33,18,33,Eco Party Supplies
PRD04360,Small_Appliances_Home_Oven_And_Coffee,51,81,1,50,18,8,13,Compact Small Appliances Home Oven And Coffee Set
PRD04361,Bed_Bath_Table,42,253,1,6000,40,4,30,Heavy-Duty Pillow Cover Set
PRD04362,Bed_Bath_Table,23,415,1,200,20,12,20,Portable Comforter
PRD04363,Telephony,57,524,1,150,18,3,12,Ultra Telephony Unit
PRD04364,Toys,29,657,3,300,19,15,17,Smart Action Figure
PRD04365,Auto,59,307,2,150,20,6,14,Eco Bike Helmet
PRD04366,Construction_Tools_Construction,49,141,6,9900,54,20,40,Pro Construction Tools Construction
PRD04367,Electronics,57,410,2,100,18,20,16,Portable Over-Ear Headphones
PRD04368,Fashion_Bags_Accessories,31,145,4,700,17,4,13,Compact Fashion Bags Accessories
PRD04369,Sports_Leisure,55,2660,9,5750,30,20,30,Deluxe Hiking Backpack
PRD04370,Small_Appliances,55,1654,4,14600,35,30,34,Pro Juicer
PRD04371,Health_Beauty,58,1672,1,350,28,24,11,Ultra Hair Serum
PRD04372,Audio,31,251,2,343,19,11,13,Wireless Audio Interface
PRD04373,Air_Conditioning,46,1215,1,350,18,5,14,Deluxe Air Conditioning
PRD04374,Computers_Accessories,43,1527,1,700,24,8,16,Wireless USB Hub
PRD04375,Air_Conditioning,57,2638,6,23300,36,30,45,Deluxe Air Conditioning
PRD04376,Bed_Bath_Table,50,111,1,2200,30,20,25,Fresh Bath Towel
PRD04377,Home_Appliances_2,45,151,1,14813,50,43,26,Ultra Home Appliances 2
PRD04378,Health_Beauty,56,1539,3,600,18,30,30,Ergonomic Body Lotion
PRD04379,Luggage_Accessories,43,280,5,250,20,11,20,Smart Travel Duffel
PRD04380,Bed_Bath_Table,54,701,1,1000,50,12,12,Lightweight Bath Towel
PRD04381,Sports_Leisure,60,648,3,300,44,22,42,Classic Cricket Kit
PRD04382,Watches_Gifts,51,505,1,400,16,11,11,Ergonomic Gift Set
PRD04383,Construction_Tools_Construction,60,560,3,3000,25,20,25,Heavy-Duty Construction Tools Construction Unit
PRD04384,Sports_Leisure,51,477,5,850,102,6,11,Portable Skipping Rope
PRD04385,Pet_Shop,63,688,2,200,20,10,20,Lightweight Dog Leash
PRD04386,Food,33,703,1,400,18,15,13,Deluxe Food Accessory
PRD04387,Fashion_Bags_Accessories,29,377,2,200,16,9,11,Portable Fashion Bags Accessories
PRD04388,Housewares,59,933,5,1700,31,27,31,Premium Mixing Bowl
PRD04389,Musical_Instruments,48,1359,1,11083,83,41,33,Advanced Ukulele
PRD04390,Furniture_Decor,32,423,1,9900,37,32,50,Ultra Wall Decor Light
PRD04391,Furniture_Decor,59,166,1,7300,30,36,30,Premium Storage Cabinet
PRD04392,Fashion_Bags_Accessories,38,463,4,150,16,5,11,Advanced Fashion Bags Accessories Edition
PRD04393,Perfumery,35,1311,1,250,16,2,20,Modern Eau De Toilette
PRD04394,Housewares,28,465,2,200,30,20,20,Fresh Dinner Plate Set
PRD04395,Musical_Instruments,59,557,1,650,20,20,20,Advanced Acoustic Guitar
PRD04396,Office_Furniture,38,506,2,20050,101,10,62,Wireless Foot Rest
PRD04397,Fixed_Telephony,59,1949,3,1900,21,21,21,Lightweight Fixed Telephony Kit
PRD04398,Computers_Accessories,55,844,1,200,28,2,40,Classic Wireless Mouse
PRD04399,Computers_Accessories,36,665,1,800,16,11,37,Sturdy Laptop Stand
PRD04400,Stationery,39,256,3,100,16,6,11,Premium Stationery Edition
PRD04401,Housewares,59,304,1,150,20,2,20,Eco Kitchen Organizer
PRD04402,Perfumery,42,121,1,283,21,12,19,Advanced Eau De Parfum
PRD04403,Computers_Accessories,40,1076,1,950,36,15,16,Ultra Wireless Mouse
PRD04404,Home_Construction,24,1113,1,383,17,14,16,Elegant Home Construction Edition
PRD04405,Watches_Gifts,47,364,2,300,40,10,25,Compact Analog Watch
PRD04406,Home_Appliances_2,55,943,1,20050,44,45,62,Soft Home Appliances 2 Unit
PRD04407,Auto,51,282,1,750,16,24,24,Eco Bike Helmet
PRD04408,Sports_Leisure,60,418,1,24700,16,20,20,Ergonomic Hiking Backpack
PRD04409,Bed_Bath_Table,52,636,1,300,16,10,16,Premium Pillow Cover Set
PRD04410,Computers_Accessories,38,294,2,140,20,6,14,Ultra Wireless Mouse
PRD04411,Health_Beauty,50,1233,1,225,18,11,14,Wireless Face Wash
PRD04412,Stationery,39,217,1,550,46,10,32,Smart Stationery Unit
PRD04413,Housewares,57,137,1,17050,20,50,28,Ergonomic Kitchen Organizer
PRD04414,Bed_Bath_Table,56,999,1,400,19,13,15,Modern Pillow Cover Set
PRD04415,Baby,42,1211,2,950,42,25,15,Eco Cotton Bib Set
PRD04416,Electronics,32,302,1,100,19,15,17,Classic Over-Ear Headphones
PRD04417,Sports_Leisure,60,403,3,700,30,20,20,Eco Hiking Backpack
PRD04418,Furniture_Decor,37,315,1,7300,30,20,70,Ultra Side Table
PRD04419,Telephony,58,399,1,150,19,4,11,Fresh Telephony Edition
PRD04420,Furniture_Decor,56,352,1,2000,35,43,35,Portable Bookshelf
PRD04421,Construction_Tools_Construction,58,1178,2,418,19,6,13,Modern Construction Tools Construction
PRD04422,Sports_Leisure,56,293,2,2650,60,15,15,Eco Tennis Racket
PRD04423,Fashion_Bags_Accessories,45,1220,6,200,40,32,11,Compact Fashion Bags Accessories Unit
PRD04424,Electronics,34,372,1,150,25,7,16,Pro LED Monitor
PRD04425,Stationery,46,484,3,1000,16,4,11,Ergonomic Stationery Unit
PRD04426,Bed_Bath_Table,54,310,1,950,16,10,16,Soft Pillow Cover Set
PRD04427,Bed_Bath_Table,48,324,1,2050,39,11,35,Heavy-Duty Pillow Cover Set
PRD04428,Market_Place,26,1528,1,1300,33,6,22,Deluxe Market Place
PRD04429,Computers_Accessories,41,317,1,200,18,9,16,Advanced Laptop Stand
PRD04430,Housewares,54,572,1,500,25,21,21,Ultra Mixing Bowl
PRD04431,Computers_Accessories,55,328,1,400,28,10,23,Portable USB Hub
PRD04432,Watches_Gifts,60,267,2,200,16,2,11,Compact Analog Watch
PRD04433,Housewares,51,150,1,425,23,15,18,Smart Cutlery Set
PRD04434,Computers_Accessories,59,765,3,300,16,10,11,Smart Wireless Mouse
PRD04435,Sports_Leisure,59,1081,4,700,16,10,11,Eco Skipping Rope
PRD04436,Health_Beauty,62,3621,1,800,20,15,15,Classic Hair Serum
PRD04437,Electronics,49,415,3,389,20,14,20,Soft Action Camera
PRD04438,Toys,44,327,1,11850,50,35,40,Elegant Puzzle Game
PRD04439,Housewares,41,2427,1,2800,45,35,35,Ergonomic Kitchen Organizer
PRD04440,Sports_Leisure,42,1404,1,3313,29,32,25,Ultra Hiking Backpack
PRD04441,Housewares,28,416,1,300,22,6,11,Eco Mixing Bowl
PRD04442,Housewares,58,71,3,500,20,35,22,Deluxe Cutlery Set
PRD04443,Perfumery,53,2235,3,1450,20,25,20,Ergonomic Eau De Parfum
PRD04444,Sports_Leisure,31,509,3,300,16,6,20,Sturdy Tennis Racket
PRD04445,Costruction_Tools_Garden,33,164,1,800,16,16,12,Heavy-Duty Costruction Tools Garden
PRD04446,Watches_Gifts,60,556,1,200,20,7,15,Advanced Analog Watch
PRD04447,Construction_Tools_Construction,60,3407,2,2300,16,11,11,Lightweight Construction Tools Construction
PRD04448,Pet_Shop,48,1594,1,15550,47,32,62,Advanced Dog Leash
PRD04449,Computers_Accessories,46,741,1,150,17,9,13,Portable Keyboard
PRD04450,Books_General_Interest,49,1147,1,350,30,4,17,Smart Books General Interest
PRD04451,Musical_Instruments,48,283,1,350,27,6,20,Wireless Digital Keyboard
PRD04452,Furniture_Living_Room,33,261,1,12075,56,17,56,Heavy-Duty Furniture Living Room
PRD04453,Flowers,48,130,1,450,30,15,20,Compact Flowers Item
PRD04454,Fashion_Bags_Accessories,52,437,6,200,16,9,11,Advanced Fashion Bags Accessories
PRD04455,Cool_Stuff,56,316,1,2000,33,44,19,Ultra Flip Clock
PRD04456,Watches_Gifts,60,925,2,400,16,11,11,Compact Desk Clock
PRD04457,Housewares,63,771,11,3000,47,25,32,Soft Mixing Bowl
PRD04458,Telephony,56,867,3,350,20,16,20,Lightweight Telephony Edition
PRD04459,Sports_Leisure,42,600,1,400,16,6,11,Ultra Skipping Rope
PRD04460,Health_Beauty,41,948,1,250,21,17,17,Advanced Face Cream
PRD04461,Watches_Gifts,49,270,1,450,23,8,16,Eco Analog Watch
PRD04462,Baby,49,375,6,200,29,7,16,Classic Baby Pillow
PRD04463,Housewares,59,932,1,1350,16,30,12,Compact Mixing Bowl
PRD04464,Pet_Shop,53,295,3,1100,20,25,20,Classic Pet Food Bowl
PRD04465,Telephony,60,982,4,450,19,12,14,Premium Telephony Accessory
PRD04466,Furniture_Decor,49,290,1,15300,98,10,60,Essential Storage Cabinet
PRD04467,Sports_Leisure,60,331,1,8500,100,6,50,Wireless Cricket Kit
PRD04468,Sports_Leisure,44,414,2,400,20,20,15,Elegant Tennis Racket
PRD04469,Watches_Gifts,55,328,1,900,23,15,19,Smart Analog Watch
PRD04470,Computers_Accessories,41,724,1,1925,33,40,18,Deluxe USB Hub
PRD04471,Electronics,57,687,2,200,16,10,16,Heavy-Duty Bluetooth Speaker
PRD04472,Furniture_Decor,59,1873,2,1600,60,14,14,Smart Storage Cabinet
PRD04473,Telephony,56,56,1,325,20,15,14,Pro Telephony Unit
PRD04474,Cool_Stuff,58,989,1,2500,42,25,15,Compact Smart Keychain
PRD04475,Health_Beauty,53,986,1,2000,30,12,16,Wireless Face Cream
PRD04476,Fashion_Underwear_Beach,52,624,1,200,42,4,14,Elegant Fashion Underwear Beach
PRD04477,Perfumery,49,674,2,525,18,17,16,Soft Fragrance Spray
PRD04478,Furniture_Decor,55,207,11,1200,30,10,25,Wireless Bookshelf
PRD04479,Housewares,56,274,1,700,22,6,11,Lightweight Cutlery Set
PRD04480,Sports_Leisure,31,831,1,1238,26,18,19,Heavy-Duty Cricket Kit
PRD04481,Electronics,54,2402,5,2200,33,10,18,Elegant LED Monitor
PRD04482,Computers_Accessories,58,1923,4,850,25,11,15,Heavy-Duty Wireless Mouse
PRD04483,Baby,63,554,1,2300,27,14,27,Ultra Baby Pillow
PRD04484,Auto,53,603,1,5950,65,11,65,Ultra Dashboard Cleaner
PRD04485,Bed_Bath_Table,56,684,1,1225,19,17,22,Advanced Bath Towel
PRD04486,Toys,39,591,2,2300,57,9,46,Portable Doll Set
PRD04487,Health_Beauty,42,910,1,650,50,10,15,Elegant Face Cream
PRD04488,Cool_Stuff,42,1496,3,1700,28,36,27,Elegant Flip Clock
PRD04489,Auto,54,339,1,350,25,10,15,Essential Car Phone Holder
PRD04490,Furniture_Living_Room,53,566,3,2350,62,16,14,Lightweight Furniture Living Room Edition
PRD04491,Furniture_Decor,58,568,1,21000,58,40,50,Eco Wall Decor Light
PRD04492,Housewares,60,1519,7,300,25,10,16,Eco Cutlery Set
