order_id,payment_sequential,payment_type,payment_installments,payment_value
ORDR40969,1,credit_card,1,37.31
ORDR07946,1,debit_card,1,111.2
ORDR84930,1,credit_card,2,151.02
ORDR05369,1,credit_card,7,154.12
ORDR43686,1,credit_card,8,196.13
ORDR76449,1,credit_card,10,146.68
ORDR67909,1,credit_card,3,428.8
ORDR65381,1,UPI,1,155.03
ORDR05041,1,credit_card,1,14.47
ORDR29708,1,UPI,1,161.49
ORDR45207,1,credit_card,1,153.1
ORDR14189,1,voucher,1,77.57
ORDR08448,1,credit_card,2,353.31
ORDR47865,1,credit_card,1,20.04
ORDR58047,1,credit_card,2,39.32
ORDR59338,1,credit_card,8,218.27
ORDR31904,1,UPI,1,54.58
ORDR30655,1,credit_card,1,302.03
ORDR80640,1,credit_card,3,112.94
ORDR59094,1,credit_card,1,57.16
ORDR48970,1,credit_card,3,86.41
ORDR61282,1,credit_card,2,87.64
ORDR71858,1,UPI,1,38.11
ORDR90976,7,voucher,1,8.1
ORDR57661,1,credit_card,1,183.73
ORDR29612,1,credit_card,1,26.88
ORDR05676,1,credit_card,2,45.5
ORDR96133,1,credit_card,1,96.96
ORDR74072,1,credit_card,5,54.05
ORDR41735,1,credit_card,4,400.66
ORDR43704,1,credit_card,6,67.28
ORDR39420,1,UPI,1,204.22
ORDR08132,1,credit_card,3,161.27
ORDR77241,1,credit_card,5,113.65
ORDR42249,1,credit_card,1,13.87
ORDR35966,1,credit_card,2,88.23
ORDR32492,1,credit_card,8,354.02
ORDR32391,1,UPI,1,38.13
ORDR27278,1,credit_card,3,499.69
ORDR71642,1,credit_card,1,101.7
ORDR34285,1,credit_card,10,257.46
ORDR22976,1,UPI,1,37.36
ORDR85644,1,debit_card,1,71.85
ORDR11360,1,UPI,1,474.4
ORDR49849,1,credit_card,1,84.24
ORDR80683,1,UPI,1,962.52
ORDR48481,1,credit_card,1,53.88
ORDR40744,1,debit_card,1,53.27
0197416059c0e56b5344bf2188066317,1,credit_card,6,421.61
ORDR53536,1,credit_card,2,83.72
ORDR33234,1,credit_card,4,166.38
ORDR45898,1,credit_card,7,79.17
ORDR62532,1,credit_card,3,64.77
ORDR07929,1,credit_card,6,317.85
ORDR74817,1,credit_card,3,159.65
ORDR61335,1,credit_card,7,72.42
ORDR94174,1,credit_card,3,65.71
ORDR50283,1,UPI,1,70.97
ORDR28200,1,credit_card,3,120.81
ORDR39268,1,UPI,1,164.66
ORDR80161,3,voucher,1,50.0
ORDR63627,2,voucher,1,2.18
ORDR60660,1,credit_card,3,62.01
ORDR85928,1,credit_card,4,240.32
ORDR53581,1,credit_card,1,87.52
ORDR05175,1,credit_card,4,435.64
ORDR81897,1,credit_card,2,225.23
ORDR32202,1,UPI,1,42.51
ORDR67530,1,credit_card,4,80.2
ORDR73914,1,credit_card,2,144.5
ORDR33356,1,credit_card,1,369.6
ORDR83568,1,credit_card,6,273.55
ORDR43765,1,credit_card,10,2626.07
ORDR55304,1,credit_card,1,426.94
ORDR95658,1,voucher,1,176.09
ORDR83452,1,credit_card,1,43.09
ORDR82696,1,credit_card,7,97.69
7a6351ddca16a16c5ec71c79dfef9374,1,credit_card,3,88.72
ORDR93415,1,UPI,1,132.3
ORDR93670,1,credit_card,1,1244.74
ORDR54679,1,credit_card,3,72.83
ORDR20120,1,credit_card,5,136.3
ORDR34393,1,credit_card,1,144.07
ORDR18912,1,credit_card,1,37.85
ORDR84183,1,credit_card,6,227.76
ORDR12995,1,credit_card,3,295.71
ORDR52255,1,credit_card,1,60.42
ORDR24716,1,credit_card,10,525.61
ORDR60565,1,debit_card,1,101.01
ORDR33634,1,credit_card,2,265.45
ORDR12164,1,credit_card,2,56.63
ORDR70936,1,debit_card,1,37.75
ORDR61511,1,credit_card,3,176.26
ORDR89091,1,credit_card,3,286.64
ORDR75280,1,UPI,1,376.4
ORDR57139,1,credit_card,4,81.01
ORDR16126,1,credit_card,4,46.01
ORDR37101,1,credit_card,2,173.88
ORDR66631,1,UPI,1,438.18
ORDR87915,1,UPI,1,119.19
ORDR13926,1,credit_card,1,141.32
ORDR70828,1,credit_card,5,159.22
ORDR93923,1,credit_card,3,124.42
ORDR68491,1,credit_card,9,186.49
ORDR66950,1,credit_card,10,295.56
ORDR71921,1,UPI,1,70.89
ORDR85922,1,UPI,1,32.09
ORDR86983,1,credit_card,1,117.84
ORDR71927,1,credit_card,10,185.98
ORDR20386,1,credit_card,1,54.0
ORDR10360,1,credit_card,2,101.64
ORDR48711,1,credit_card,4,48.09
ORDR69412,1,credit_card,3,85.08
ORDR66720,1,credit_card,1,24.15
ORDR68354,1,credit_card,1,46.86
ORDR56650,1,credit_card,1,80.86
ORDR24407,1,credit_card,2,183.64
ORDR01218,1,credit_card,1,35.13
2c75c33f103e365438cc19a05d444b7f,1,UPI,1,27.95
ORDR46530,1,credit_card,2,281.96
ORDR80052,1,credit_card,10,101.73
ORDR34832,1,voucher,1,36.84
ORDR20454,1,credit_card,6,1234.15
ORDR33196,1,credit_card,4,119.55
ORDR45210,1,credit_card,3,95.21
ORDR13217,1,credit_card,2,158.07
ORDR21902,1,UPI,1,165.54
ORDR58905,1,UPI,1,72.7
ORDR87757,1,credit_card,4,100.34
ORDR75914,1,UPI,1,63.4
ORDR75661,1,credit_card,5,205.53
ORDR31002,1,credit_card,2,165.57
ORDR10892,1,credit_card,4,220.39
ORDR39702,1,UPI,1,79.05
ORDR29947,1,UPI,1,43.68
ORDR84485,1,credit_card,1,128.31
ORDR03873,1,credit_card,4,191.83
ORDR44421,1,credit_card,2,400.7
ORDR75565,1,credit_card,1,6.4
ORDR58980,1,credit_card,8,143.22
ORDR45477,1,credit_card,3,208.24
ORDR76935,1,credit_card,8,300.56
ORDR76207,1,credit_card,3,115.21
ORDR44598,1,UPI,1,63.13
ORDR22168,1,credit_card,5,349.07
ORDR54795,1,credit_card,3,151.7
ORDR18885,1,credit_card,4,57.6
ORDR41563,1,credit_card,1,178.43
ORDR77018,1,credit_card,4,42.5
ORDR74532,1,UPI,1,87.38
ORDR27594,1,credit_card,3,102.83
ORDR21071,1,UPI,1,83.7
ORDR63112,1,UPI,1,71.49
ORDR04379,1,credit_card,2,86.73
ORDR43436,1,UPI,1,109.67
ORDR37056,1,credit_card,4,83.21
ORDR80713,1,credit_card,1,69.05
ORDR53424,1,credit_card,1,66.05
ORDR57494,1,credit_card,10,108.0
ORDR46201,1,credit_card,4,89.17
ORDR24887,2,voucher,1,38.14
ORDR86058,1,UPI,1,167.32
ORDR33655,1,credit_card,3,292.39
ORDR41991,1,credit_card,1,84.49
ORDR74379,1,UPI,1,82.73
ORDR89384,1,credit_card,4,99.8
ORDR93120,14,voucher,1,42.31
ORDR94165,1,credit_card,1,23.29
ORDR17931,1,credit_card,4,87.73
ORDR79608,1,credit_card,8,410.52
ORDR53166,1,UPI,1,30.1
ORDR44077,1,UPI,1,51.91
ORDR32846,1,credit_card,4,218.55
ORDR51043,1,credit_card,2,109.0
ORDR83776,1,credit_card,2,171.2
1def7af24cb7182497acfd953f6dd88b,1,UPI,1,299.0
ORDR60769,1,credit_card,8,889.79
ORDR42892,1,UPI,1,72.75
ORDR35781,1,UPI,1,55.24
ORDR50642,1,UPI,1,47.38
ORDR78851,1,credit_card,3,116.62
ORDR94840,1,credit_card,2,142.1
ORDR66410,1,credit_card,2,138.97
ORDR79594,1,credit_card,1,176.14
81997644995458a01126899a96832353,1,credit_card,1,162.45
ORDR09244,1,credit_card,10,253.65
ORDR16941,1,credit_card,6,1137.11
ORDR11269,1,credit_card,3,47.43
ORDR79340,1,credit_card,2,51.1
ORDR21293,1,credit_card,1,36.09
ORDR78304,1,UPI,1,36.36
ORDR61670,1,UPI,1,47.42
ORDR71615,1,credit_card,1,23.74
ORDR40849,1,UPI,1,32.38
ORDR86635,1,UPI,1,59.66
ORDR06744,1,credit_card,1,54.87
ORDR25961,1,debit_card,1,231.27
ORDR71037,1,UPI,1,152.94
ORDR50012,1,credit_card,1,67.7
66b7aa4a53c5c138ffe0aa7ac74dbea1,1,credit_card,10,739.42
ORDR24972,1,credit_card,1,42.75
ORDR50065,1,credit_card,5,101.27
ORDR52987,1,credit_card,4,43.09
ORDR93120,2,voucher,1,56.42
ORDR37786,1,credit_card,2,331.01
ORDR62386,1,UPI,1,54.0
ORDR05243,1,credit_card,2,211.58
ORDR63116,1,credit_card,2,118.47
ORDR01833,1,credit_card,1,84.77
ORDR13766,1,credit_card,10,528.62
ORDR45780,1,credit_card,3,348.98
ORDR60841,1,credit_card,2,196.61
ORDR78957,1,credit_card,1,17.78
ORDR51519,2,credit_card,4,704.51
ORDR96147,1,UPI,1,79.45
ORDR87449,1,credit_card,2,27.33
ORDR54894,1,credit_card,8,462.06
ORDR13400,1,credit_card,5,57.18
ORDR34756,1,credit_card,4,115.94
ORDR06053,1,credit_card,3,169.83
ORDR25064,2,voucher,1,40.48
ORDR88168,1,UPI,1,45.39
ORDR58818,1,credit_card,1,73.56
ORDR58314,1,UPI,1,75.25
ORDR46645,1,credit_card,4,180.37
3f191c1edeb80678998ec0c8683cefcc,1,credit_card,1,46.0
ORDR63086,1,credit_card,1,53.96
ORDR92028,1,credit_card,1,53.58
ORDR64027,1,credit_card,10,892.75
ORDR19857,1,UPI,1,146.88
ORDR61562,1,UPI,1,83.23
ORDR25159,1,credit_card,1,76.86
ORDR94837,1,credit_card,2,131.54
ORDR94980,1,credit_card,1,155.64
ORDR46988,1,credit_card,5,203.32
ORDR19119,1,credit_card,7,344.74
ORDR14077,1,credit_card,3,101.18
ORDR05558,1,credit_card,1,56.78
ORDR45464,1,credit_card,1,105.72
ORDR24385,1,credit_card,7,678.08
ORDR74527,1,credit_card,1,77.03
ORDR47416,1,credit_card,1,127.45
ORDR41205,1,credit_card,1,78.64
ORDR56582,1,credit_card,1,43.05
ORDR55336,1,UPI,1,47.71
ORDR15222,1,credit_card,1,8.47
ORDR24850,1,credit_card,5,260.09
ORDR05210,1,credit_card,6,144.12
ORDR10925,1,credit_card,3,168.83
ORDR23028,1,credit_card,2,46.52
ORDR74401,1,credit_card,1,89.21
ORDR42848,1,credit_card,3,180.33
ORDR20647,1,UPI,1,27.39
ORDR73634,1,UPI,1,247.9
ORDR07586,1,credit_card,2,32.59
ORDR85835,1,credit_card,2,132.72
ORDR71596,1,credit_card,3,35.75
ORDR75186,1,credit_card,5,65.0
6081e66cc1fc92a9f303a8f878f5be36,1,voucher,1,25.46
ORDR31061,1,UPI,1,64.58
ORDR47841,1,credit_card,7,104.52
ORDR89989,1,credit_card,6,368.45
ORDR15465,1,credit_card,1,86.2
ORDR39071,1,credit_card,1,328.82
ORDR50457,1,UPI,1,107.03
ORDR63018,1,credit_card,5,548.68
ORDR23255,1,credit_card,2,92.68
ORDR77237,1,credit_card,1,367.24
ORDR13027,1,credit_card,6,152.88
ORDR54556,1,credit_card,4,296.1
ORDR61073,1,credit_card,5,53.64
ORDR79438,1,credit_card,4,84.22
ORDR57728,1,credit_card,1,35.82
ORDR19041,4,voucher,1,20.71
ORDR56441,1,credit_card,6,174.68
ORDR43827,1,credit_card,1,90.6
ORDR88735,1,credit_card,10,169.28
ORDR66260,1,credit_card,5,97.51
ORDR38837,1,credit_card,3,50.22
ORDR64627,1,credit_card,1,57.75
ORDR50653,2,voucher,1,20.0
ORDR58157,1,credit_card,1,45.61
ORDR36171,2,voucher,1,51.8
ORDR17340,1,UPI,1,38.42
ORDR74128,1,credit_card,10,207.24
ORDR70017,1,credit_card,6,294.71
ORDR08708,1,debit_card,1,108.68
ORDR45260,1,credit_card,5,123.01
ORDR88253,1,credit_card,1,87.71
ORDR34751,1,credit_card,1,114.02
ORDR47717,2,voucher,1,27.55
ORDR90844,1,UPI,1,191.92
ORDR03980,1,credit_card,1,83.57
ORDR00051,1,credit_card,2,151.04
ORDR46253,1,credit_card,2,182.14
ORDR62883,1,debit_card,1,20.77
ORDR60376,1,credit_card,3,176.3
ORDR52035,1,UPI,1,29.33
ORDR37864,1,credit_card,4,657.63
ORDR40832,1,credit_card,5,142.72
ORDR53745,1,credit_card,3,42.51
ORDR79120,1,credit_card,5,145.29
ORDR17310,1,credit_card,1,37.09
ORDR17669,1,UPI,1,73.08
ORDR66209,1,credit_card,1,22.29
ORDR11270,1,credit_card,8,90.42
ORDR19426,1,UPI,1,120.39
ORDR63139,1,credit_card,6,105.38
ORDR20435,1,credit_card,1,156.64
ORDR92159,1,credit_card,1,69.9
ORDR33555,1,credit_card,1,41.23
ORDR73923,1,credit_card,6,140.91
ORDR02018,1,credit_card,1,96.7
ORDR19302,1,credit_card,1,80.73
ORDR00407,1,credit_card,1,49.41
ORDR08312,1,credit_card,6,67.5
ORDR81901,1,credit_card,1,62.15
ORDR64141,1,credit_card,1,98.56
ORDR88268,1,credit_card,3,47.89
ORDR91367,1,credit_card,1,70.34
ORDR83921,1,credit_card,10,115.37
ORDR69290,1,credit_card,2,72.96
ORDR49978,1,UPI,1,135.59
ORDR75546,1,UPI,1,128.18
ORDR93999,1,credit_card,1,5.99
ORDR65993,1,credit_card,1,64.14
ORDR95321,1,credit_card,2,210.48
ORDR89900,1,credit_card,5,105.73
ORDR74085,1,credit_card,5,142.33
ORDR69443,1,credit_card,4,107.17
ORDR41172,1,credit_card,1,122.27
ORDR83589,1,UPI,1,328.52
ORDR81522,1,credit_card,1,36.35
ORDR84436,1,UPI,1,137.18
ORDR25654,1,credit_card,8,881.45
ORDR05713,1,UPI,1,31.0
ORDR52865,1,credit_card,8,89.63
ORDR20203,1,UPI,1,124.42
ORDR94269,1,credit_card,1,57.91
ORDR29969,1,credit_card,8,88.11
ORDR67073,1,credit_card,2,65.2
ORDR07221,1,credit_card,1,22.45
ORDR33282,1,credit_card,2,82.33
ORDR23930,2,voucher,1,9.78
ORDR04311,1,debit_card,1,62.33
ORDR31734,1,voucher,1,33.13
ORDR78514,1,credit_card,1,180.3
ORDR33245,1,credit_card,2,65.05
ORDR45134,1,UPI,1,31.77
ORDR49657,1,credit_card,1,63.27
ORDR47528,1,UPI,1,117.57
ORDR46153,1,credit_card,8,244.08
ORDR02916,1,UPI,1,257.02
ORDR41319,1,credit_card,5,810.13
ORDR06050,1,UPI,1,57.27
ORDR23684,1,credit_card,1,201.74
ORDR45386,1,credit_card,7,376.36
ORDR40783,1,credit_card,8,228.65
ORDR94900,1,credit_card,3,155.91
ORDR88810,1,credit_card,1,37.54
9e99d220ca1057d22b317d36cf203620,1,UPI,1,160.76
ORDR02844,1,credit_card,1,23.28
ORDR57983,1,debit_card,1,92.55
ORDR51861,1,credit_card,4,295.72
ORDR45713,1,voucher,1,107.78
ORDR72983,1,UPI,1,116.06
ORDR23541,1,UPI,1,36.78
ORDR55604,1,credit_card,1,48.21
ORDR25030,1,credit_card,2,143.48
ORDR86312,1,credit_card,5,232.03
ORDR79915,1,credit_card,1,87.61
ORDR44427,1,credit_card,3,32.77
ORDR59217,1,credit_card,1,42.1
ORDR39846,1,credit_card,3,172.97
ORDR15521,1,credit_card,4,148.05
ORDR11277,1,credit_card,10,249.57
ORDR08091,1,UPI,1,219.18
ORDR53579,1,credit_card,7,148.69
ORDR74935,1,UPI,1,18.7
ORDR32858,1,UPI,1,87.8
ORDR77937,1,UPI,1,26.68
ORDR81000,1,credit_card,1,43.22
ORDR81188,1,credit_card,2,117.96
ORDR54538,1,credit_card,10,202.66
ORDR21261,1,credit_card,2,337.42
ORDR74637,1,UPI,1,220.04
ORDR47071,1,UPI,1,158.27
ORDR94916,1,credit_card,2,72.36
ORDR75334,1,credit_card,2,45.0
ORDR19531,1,credit_card,1,196.01
ORDR40774,1,credit_card,3,39.09
ORDR94996,1,UPI,1,94.19
ORDR48342,1,credit_card,2,25.29
ORDR87715,1,credit_card,3,265.98
ORDR33343,1,UPI,1,87.73
ORDR47939,1,UPI,1,58.99
ORDR51109,3,voucher,1,20.0
ORDR05934,1,credit_card,1,103.13
ORDR64605,1,credit_card,1,87.96
ORDR45755,1,credit_card,1,131.73
ORDR06027,1,credit_card,4,41.79
ORDR36522,1,credit_card,2,161.69
ORDR23488,1,credit_card,2,90.99
ORDR30152,1,credit_card,1,33.1
ORDR06883,1,credit_card,4,180.68
ORDR58938,1,debit_card,1,232.0
ORDR93774,1,credit_card,2,127.84
ORDR67109,1,credit_card,3,73.03
ORDR38881,1,credit_card,1,97.72
ORDR42544,1,credit_card,1,215.07
ORDR00633,1,credit_card,10,163.5
ORDR32689,1,credit_card,1,46.84
ORDR20221,1,credit_card,8,102.92
ORDR53639,1,credit_card,1,47.0
ORDR16268,1,credit_card,6,268.13
ORDR77628,1,credit_card,1,31.11
ORDR62882,1,UPI,1,412.96
ORDR43163,1,credit_card,4,148.13
ORDR57030,1,credit_card,3,65.71
ORDR51053,1,UPI,1,43.27
ORDR77922,1,voucher,1,29.89
ORDR17832,8,voucher,1,6.34
ORDR37525,6,voucher,1,20.45
ORDR94105,1,UPI,1,117.94
ORDR29549,1,credit_card,15,155.1
ORDR92580,1,UPI,1,182.6
ORDR62893,1,credit_card,1,45.0
ORDR58006,1,credit_card,6,405.33
ORDR42913,1,credit_card,1,58.62
ORDR27612,3,voucher,1,38.89
ORDR04958,1,credit_card,1,111.92
ORDR84519,1,credit_card,3,135.08
ORDR83649,1,UPI,1,70.29
ORDR84856,1,credit_card,1,42.58
ORDR35010,1,credit_card,4,55.88
ORDR34743,1,UPI,1,18.62
ORDR50387,1,credit_card,1,46.22
ORDR15212,1,credit_card,1,126.37
ORDR88991,1,credit_card,1,52.77
ORDR50943,1,UPI,1,34.85
ORDR75580,1,credit_card,4,143.03
ORDR37061,1,credit_card,5,102.03
ORDR45575,1,UPI,1,27.68
ORDR01823,1,UPI,1,67.59
ORDR43242,1,credit_card,1,32.38
ORDR30748,1,credit_card,1,32.56
ORDR07621,1,UPI,1,103.51
ORDR36556,1,credit_card,2,238.69
ORDR48068,1,UPI,1,967.67
ORDR94008,1,credit_card,2,138.72
ORDR70969,1,UPI,1,109.5
ORDR51310,1,UPI,1,69.07
ORDR11731,1,UPI,1,53.35
ORDR37121,1,credit_card,10,511.02
ORDR64090,1,credit_card,1,89.25
ORDR68934,1,credit_card,1,31.51
ORDR72564,1,credit_card,1,78.0
ORDR25688,1,UPI,1,157.24
ORDR07998,1,credit_card,3,337.84
ORDR08077,1,credit_card,3,218.21
ORDR79003,1,credit_card,6,319.11
ORDR00280,1,credit_card,2,108.2
ORDR53776,1,credit_card,2,194.12
ORDR66890,1,credit_card,8,179.31
ORDR88315,1,UPI,1,511.23
ORDR16730,1,credit_card,2,49.1
ORDR15759,1,UPI,1,93.64
ORDR85803,1,UPI,1,226.22
ORDR39287,1,credit_card,1,180.53
ORDR20696,1,credit_card,1,352.29
ORDR90713,1,credit_card,3,192.14
ORDR77176,1,credit_card,10,129.41
ORDR46238,1,credit_card,5,146.27
ORDR75593,1,credit_card,3,86.15
ORDR12484,1,credit_card,1,29.92
ORDR30335,1,credit_card,1,97.35
ORDR25068,1,credit_card,1,189.07
ORDR10467,1,UPI,1,514.37
ORDR08294,1,UPI,1,104.37
ORDR45543,1,credit_card,2,100.0
ORDR42073,1,credit_card,4,45.34
ORDR67920,1,credit_card,1,28.88
ORDR63999,1,credit_card,2,179.76
ORDR85432,1,credit_card,1,442.26
ORDR43609,1,credit_card,2,143.55
ORDR69899,1,credit_card,4,179.77
ORDR48283,1,credit_card,1,63.27
ORDR57655,1,UPI,1,74.4
ORDR35057,1,credit_card,2,61.88
ORDR33597,1,credit_card,3,73.61
ORDR36549,1,credit_card,1,100.44
ORDR49845,1,credit_card,10,280.59
ORDR47274,1,credit_card,3,232.86
ORDR37227,2,voucher,1,70.21
ORDR36799,1,credit_card,2,153.82
cdf36cd4632fe33085adec5cf3d6b306,1,credit_card,1,15.88
ORDR37464,1,credit_card,1,57.68
ORDR52283,1,credit_card,3,68.31
ORDR69656,1,credit_card,2,26.05
ORDR49510,1,credit_card,5,107.05
ORDR28798,1,credit_card,4,93.32
ORDR17899,1,UPI,1,68.44
ORDR72199,1,credit_card,1,54.43
ORDR67795,1,credit_card,10,150.44
ORDR96208,2,voucher,1,45.0
ORDR47878,2,voucher,1,86.87
ORDR93894,1,credit_card,1,39.78
ORDR77905,1,credit_card,1,76.17
ORDR67302,1,credit_card,6,87.27
ORDR83202,1,UPI,1,552.18
ORDR31378,1,credit_card,2,27.3
ORDR25064,1,credit_card,1,47.33
ORDR92623,1,credit_card,5,103.92
ORDR15034,1,credit_card,8,228.75
ORDR59823,1,credit_card,1,61.52
ORDR56015,1,credit_card,4,244.81
ORDR91845,1,UPI,1,177.44
ORDR46063,1,credit_card,10,622.28
ORDR82423,1,credit_card,10,235.64
ORDR63490,1,credit_card,3,39.09
ORDR64173,1,credit_card,2,74.76
ORDR85729,1,UPI,1,116.94
ORDR73901,1,UPI,1,106.84
ORDR59393,1,credit_card,8,506.97
ORDR48022,1,credit_card,4,41.09
7eb6ac79ca52bafc416276001ae26e51,1,credit_card,1,80.92
ORDR83466,1,credit_card,2,60.1
fa65dad1b0e818e3ccc5cb0e39231352,1,voucher,1,3.71
ORDR05849,1,credit_card,9,1014.61
ORDR12679,1,credit_card,8,84.23
3213c825fd43c3d2aa27fed77ef29519,1,UPI,1,742.85
ORDR43574,1,credit_card,4,99.43
ORDR86780,1,credit_card,3,162.58
ORDR64233,1,UPI,1,233.98
ORDR59681,1,UPI,1,59.85
ORDR52414,1,credit_card,1,46.76
65f9be44b39d121b9f03120ae4ceef73,1,UPI,1,60.0
ORDR44375,1,credit_card,1,59.28
ORDR26828,1,credit_card,6,123.12
ORDR75991,1,credit_card,10,225.22
ORDR36370,1,credit_card,2,501.44
ORDR76527,1,credit_card,1,37.77
ORDR54327,1,credit_card,2,85.08
ORDR33569,1,credit_card,1,10.92
ORDR36371,1,credit_card,4,819.69
ORDR09533,1,credit_card,1,626.68
ORDR60610,1,UPI,1,178.27
ORDR70873,1,credit_card,14,149.03
ORDR08029,1,credit_card,1,206.14
ORDR79052,1,credit_card,6,178.22
ORDR21782,1,credit_card,1,78.29
ORDR25793,1,credit_card,2,171.27
ORDR60632,1,credit_card,8,2027.26
ORDR16228,1,credit_card,5,54.96
ORDR08085,1,credit_card,4,64.62
ORDR93300,1,credit_card,1,51.85
ORDR83353,1,credit_card,4,119.66
ORDR64672,1,UPI,1,40.61
ORDR26263,9,voucher,1,5.3
ORDR78298,1,UPI,1,182.98
ORDR20442,1,credit_card,2,144.18
ORDR39687,1,credit_card,2,44.67
ORDR18325,1,UPI,1,177.27
ORDR94480,1,UPI,1,47.42
ORDR88448,1,credit_card,2,116.1
ORDR20745,1,credit_card,1,107.36
ORDR46575,1,credit_card,6,69.03
ORDR24116,1,credit_card,6,67.5
ORDR75362,1,credit_card,1,2.2
ORDR71121,1,credit_card,8,166.11
ORDR17877,1,credit_card,5,118.5
ORDR91165,1,UPI,1,48.21
ORDR04478,1,UPI,1,317.4
ORDR79319,1,credit_card,3,519.74
ORDR82706,1,UPI,1,192.37
ORDR15374,1,credit_card,1,74.17
ORDR32187,1,credit_card,4,220.49
ORDR12804,1,credit_card,10,1875.77
ORDR12811,1,credit_card,3,211.6
ORDR30049,1,credit_card,3,153.09
ORDR87670,1,credit_card,8,603.03
250eede6202cff2981de57cba5c1b08c,3,voucher,1,25.0
ORDR09540,1,credit_card,2,276.74
ORDR83811,1,credit_card,6,167.29
ORDR30234,1,credit_card,1,147.0
ORDR85823,1,credit_card,1,343.91
ORDR43186,1,credit_card,3,171.3
ORDR20564,1,credit_card,1,75.43
ORDR76243,1,credit_card,2,52.5
ORDR09851,1,credit_card,2,566.41
ORDR77644,1,credit_card,2,211.83
ORDR22305,1,voucher,1,71.04
ORDR71714,1,credit_card,4,111.02
ORDR51622,1,credit_card,8,191.99
ORDR94214,1,credit_card,1,35.13
ORDR69711,1,UPI,1,118.88
ORDR30554,1,credit_card,6,122.78
ORDR13035,1,credit_card,1,48.34
ORDR84784,1,credit_card,10,271.38
ORDR70853,1,credit_card,8,215.78
ORDR33887,1,credit_card,2,86.61
ORDR18338,1,credit_card,3,62.69
ORDR76322,1,credit_card,1,55.09
ORDR77066,1,UPI,1,145.9
ORDR23481,1,credit_card,10,129.37
ORDR93821,1,credit_card,2,115.15
ORDR22902,1,UPI,1,53.02
ORDR38789,1,credit_card,4,108.19
ORDR51003,1,credit_card,1,73.34
ORDR88104,1,credit_card,1,168.75
ORDR24909,1,UPI,1,136.64
ORDR15384,1,credit_card,5,137.99
ORDR87655,1,credit_card,2,133.76
ORDR34075,1,credit_card,6,216.13
ORDR50420,1,credit_card,1,144.82
ORDR29216,1,credit_card,1,137.6
ORDR28699,1,credit_card,3,143.22
ORDR73942,1,voucher,1,126.53
ORDR44604,1,UPI,1,84.82
ORDR11749,1,UPI,1,115.81
ORDR46482,1,credit_card,1,63.62
ORDR21879,1,credit_card,2,146.01
ORDR02590,1,credit_card,1,34.0
ORDR09485,1,UPI,1,55.43
ORDR10785,1,credit_card,5,105.51
8ff1992743a7f3a6daffc9ec9db05cbc,1,credit_card,10,275.56
ORDR78802,1,credit_card,4,175.9
ORDR27769,1,UPI,1,74.76
ORDR65590,1,credit_card,1,63.23
ORDR42163,1,credit_card,10,178.59
ORDR19073,1,credit_card,1,73.15
ORDR24303,1,credit_card,1,44.09
ORDR50092,1,credit_card,3,36.75
ORDR73093,1,UPI,1,36.69
ORDR72191,1,credit_card,8,356.03
ORDR30861,1,credit_card,2,116.5
ORDR02298,1,UPI,1,77.29
ORDR39739,1,credit_card,6,152.94
ORDR39395,1,credit_card,1,59.0
ORDR22371,1,credit_card,2,257.45
ORDR70172,1,credit_card,3,87.36
ORDR80963,2,voucher,1,17.41
ORDR02748,1,credit_card,1,23.15
ORDR53700,1,credit_card,4,99.27
ORDR14058,2,voucher,1,15.34
ORDR26414,1,credit_card,8,368.11
ORDR84250,1,credit_card,1,29.82
ORDR79239,1,credit_card,4,95.0
ORDR94883,1,credit_card,2,171.69
ORDR51893,1,credit_card,1,76.28
ORDR19699,1,credit_card,4,107.78
ORDR95270,1,credit_card,1,90.85
ORDR94444,1,credit_card,8,182.83
ORDR35121,1,credit_card,1,27.36
ORDR77370,1,credit_card,1,237.3
ORDR11743,1,voucher,1,62.98
ORDR18082,1,credit_card,2,163.46
ORDR14902,1,UPI,1,55.78
ORDR52401,1,credit_card,5,59.14
ORDR31500,1,UPI,1,430.04
ORDR69354,1,credit_card,2,59.09
ORDR51139,1,credit_card,9,114.67
ORDR14605,1,credit_card,3,42.34
ORDR62684,1,voucher,1,149.19
ORDR51518,1,credit_card,2,105.56
ORDR72884,1,credit_card,2,142.1
ORDR09511,1,credit_card,3,167.87
ORDR35882,1,credit_card,4,48.05
ORDR06679,1,credit_card,3,38.01
ORDR89095,1,credit_card,3,94.5
ORDR83685,1,credit_card,7,206.53
ORDR04299,1,credit_card,5,200.76
ORDR61852,1,credit_card,5,268.42
ORDR95108,1,credit_card,1,36.24
ORDR22246,1,debit_card,1,173.38
ORDR93770,1,UPI,1,173.27
ORDR29925,1,credit_card,2,227.36
ORDR76696,1,credit_card,2,110.55
ORDR49976,1,credit_card,1,0.36
ORDR46583,1,credit_card,5,393.07
ORDR49406,3,voucher,1,25.0
ORDR03757,1,credit_card,2,44.3
ORDR94676,1,credit_card,2,135.08
ORDR25977,1,UPI,1,168.33
ORDR16929,1,credit_card,1,160.76
ORDR72827,1,credit_card,1,71.53
ORDR57286,1,UPI,1,400.75
ORDR00042,1,credit_card,9,95.67
ORDR12309,1,credit_card,5,98.69
ORDR16082,1,UPI,1,69.66
ORDR11161,1,UPI,1,230.9
ORDR83644,1,debit_card,1,132.08
ORDR41713,1,credit_card,1,21.24
ORDR06019,1,credit_card,1,109.38
ORDR43316,1,voucher,1,35.77
